Fecha,Riesgo,Precios,Crédito,Expectativas,Desempeño,FCI
2004-08-01,0.06627686361115155,-0.03981541871989717,-0.11544341991408397,-0.02452108776146149,-0.226891006343991,-0.3403940691282822
2004-09-01,0.06700451019243128,-0.04193777673971196,-0.11977457340990885,-0.025796634667542666,-0.234040609452715,-0.35454508407744717
2004-10-01,0.0710965416017339,-0.04640518169553599,-0.13079005901222615,-0.028545109974084708,-0.25390704100960904,-0.38855085008972196
2004-11-01,0.06570078712371774,-0.0447578154215796,-0.12462550441331176,-0.027557227678370082,-0.24029562844595798,-0.37153538883550175
2004-12-01,0.05304741722323176,-0.037772984430921225,-0.10392538274840975,-0.023280590541492962,-0.1990037012140689,-0.3109352417116609
2005-01-01,0.046329265206600884,-0.03450101489072532,-0.09374958987160921,-0.021285754875340186,-0.17836053111340938,-0.28156762554448317
2005-02-01,0.04532327798065771,-0.03537995234493792,-0.09488687119533797,-0.0218443627487306,-0.1793948605221298,-0.2861827688304786
2005-03-01,0.0458264586659079,-0.03756994376112236,-0.0993099830644987,-0.0231938430380736,-0.1866596360138866,-0.3009069472116734
2005-04-01,0.04503857219739013,-0.03890251163130147,-0.1012954836053569,-0.024000584986125954,-0.189287714842544,-0.30844772286793815
2005-05-01,0.04276706788702504,-0.039073717731505905,-0.09987154275774016,-0.024023414969103672,-0.18572027140710762,-0.30592187897843237
2005-06-01,0.047770702815167806,-0.04620105568865387,-0.11588662749011562,-0.028304034090259663,-0.214478201289105,-0.35709921574296627
2005-07-01,0.04677513696874089,-0.04789072944752321,-0.11791530359927711,-0.029239776620544236,-0.217174502586761,-0.3654451752853647
